Company Name,Type,AI Check,Signed Check,Deals Check,Zip Code,Phone,Website,Source,Ryan,Alyssa 2,Alyssa R,Gabe,Jacob,Rachel,Colin,Notes,Address
Szechuan Mountain House,BB2,Szechuan,No,No,,,http://www.szechuanmountainhouse.com/home/contact/,NYC Hitlist,0.0,#REF!,0.0,0.0,0.0,1.0,,,"3916 Prince St g03, Flushing, NY 11354, USA"
MOKYO,BB1,MOKYO,No,No,10009.0,646) 755-8088,mokyony.com,Toast,0.0,0,0.0,0.0,0.0,0.0,1.0,,"109 St Marks Pl, New York, NY 10009, USA"
Yuca,BB2,Yuca,No,No,10009.0,,http://yucabarnyc.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"111 Avenue A, New York, NY 10009, USA"
Banh Mi Zon,BB2,Banh Mi Zon,No,No,,,http://banhmizon.com,NYC Hitlist,0.0,#REF!,0.0,0.0,0.0,1.0,,,"443 E 6th St, New York, NY 10009, USA"
Casa Adela,BB2,Adela,No,No,10009.0,,https://casa-adela-puerto-rican-restaurant.business.site/?utm_source=gmb,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"66 Loisaida Ave, New York, NY 10009, USA"
Miss Lily's 7A Cafe,BB2,7A,No,No,10009.0,,https://www.misslilys.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"109 Avenue A, New York, NY 10009, USA"
Buenos Aires,BB1,Buenos,No,No,10009.0,,http://www.buenosairesnyc.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"513 E 6th St, New York, NY 10009, USA"
Poke and Roll Sushi,BB2,Poke,No,No,10009.0,,http://pokeandrollnyc.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"441 E 9th St, New York, NY 10009, USA"
Taverna Kyclades East Village,BB2,Kyclades,No,No,10009.0,,http://www.tavernakycladesnyc.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"228 1st Ave., New York, NY 10009, USA"
Sidney’s Five,BB1,Sidney’s Five,No,No,,,http://sidneysfive.com,NYC Hitlist,0.0,#REF!,0.0,0.0,0.0,1.0,,,"103 1st Ave., New York, NY 10003, USA"
Ray's Candy Store,BB2,Ray's,No,No,10009.0,,http://www.rayscandystore.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"113 Avenue A, New York, NY 10009, USA"
Kafana,BB1,Kafana,No,No,10009.0,,http://www.kafananyc.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"116 Loisaida Ave, New York, NY 10009, USA"
Minca,BB2,Minca,No,No,10009.0,,http://newyorkramen.com/minca/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"536 E 5th St, New York, NY 10009, USA"
Tallgrass Burger,BB2,Tallgrass,No,No,10009.0,,http://tallgrassburgers.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"214 1st Ave., New York, NY 10009, USA"
Otto's Shrunken Head,BB3,Otto's,No,No,10009.0,,http://www.ottosshrunkenhead.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"538 E 14th St, New York, NY 10009, USA"
The Wayland,BB3,Wayland,No,No,10009.0,,http://thewaylandnyc.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"700 E 9th St, New York, NY 10009, USA"
TabeTomo,BB1,Tomo,No,No,10009.0,,http://tabetomonyc.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"131 Avenue A, New York, NY 10009, USA"
Pardon My French,BB1,Pardon,No,No,10009.0,,http://www.pmf.nyc/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"103 Avenue B, New York, NY 10009, USA"
Cafe Himalaya,BB2,Himalaya,No,No,10009.0,,http://cafehimalaya.weebly.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"78 E 1st St, New York, NY 10009, USA"
El Camion Cantina,BB3,Camion,No,No,10009.0,,https://www.camioncantina.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"194 Avenue A, New York, NY 10009, USA"
Pylos,BB3,Pylos,No,No,10009.0,,http://www.pylosrestaurant.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"128 E 7th St, New York, NY 10009, USA"
Spicy Moon East Village,BB1,Spicy Moon,No,No,,,http://spicymoonnyc.com,NYC Hitlist,0.0,#REF!,0.0,0.0,0.0,1.0,,,"328 E 6th St, New York, NY 10003, USA"
Boris & Horton,BB2,Horton,No,No,10009.0,,http://www.borisandhorton.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"195 Avenue A, New York, NY 10009, USA"
The Library,BB1,Library,No,No,10009.0,,,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"7 Avenue A, New York, NY 10009, USA"
Gnoccheria East Village,BB2,Gnoccheria,No,No,10009.0,,https://www.gnoccherianyc.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"234 E 4th St, New York, NY 10009, USA"
Tuome,BB1,Tuome,No,No,10009.0,,http://www.tuomenyc.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"536 E 5th St, New York, NY 10009, USA"
Caravan Of Dreams,BB2,Caravan,No,No,10009.0,,http://caravanofdreams.net/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"405 E 6th St, New York, NY 10009, USA"
Bua,BB2,Bua,No,No,10009.0,,http://www.buabar.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"122 St Marks Pl, New York, NY 10009, USA"
Excuse My French,BB3,Excuse My French,No,No,,,http://www.excusemyfrench-nyc.com,NYC Hitlist,0.0,#REF!,0.0,0.0,0.0,1.0,,,"96 Orchard St, New York, NY 10002, USA"
Takahachi,BB2,Takahachi,No,No,10009.0,,http://takahachieast.squarespace.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"85 Avenue A, New York, NY 10009, USA"
Brindle Room,BB1,Brindle,No,No,10009.0,,http://brindleroomny.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"647 E 11th St, New York, NY 10009, USA"
Alphabet City Beer Co.,BB1,Beer,No,No,10009.0,,https://www.abcbeer.co/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"96 Loisaida Ave, New York, NY 10009, USA"
Double Down Saloon,BB3,Double,No,No,10009.0,,http://www.doubledownsaloon.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"14 Avenue A, New York, NY 10009, USA"
Village Square Pizza,BB2,Village Square,No,No,,,http://Villagesquarepizzanyc.com,NYC Hitlist,0.0,#REF!,0.0,0.0,0.0,1.0,,,"New York, NY, USA"
C as in Charlie,BB1,C as in Charlie,No,No,,,http://www.c-asincharlie.com,NYC Hitlist,0.0,#REF!,0.0,0.0,0.0,1.0,,,"5 Bleecker St, New York, NY 10012, USA"
David's Café,BB2,Café,No,No,10009.0,,http://www.davidscafenyc.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"110 St Marks Pl, New York, NY 10009, USA"
"Fiaschetteria ""Pistoia""",BB2,Pistoia,No,No,10009.0,,https://www.fiaschetteriapistoia.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"647 E 11th St, New York, NY 10009, USA"
Joey Bats Café,BB2,Bats,No,No,10009.0,,http://joeybatscafe.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"50 Avenue B, New York, NY 10009, USA"
Le French Diner,BB1,Le French Diner,No,No,,,,NYC Hitlist,0.0,#REF!,0.0,0.0,0.0,1.0,,,"188 Orchard St, New York, NY 10002, USA"
Ferns,BB1,Ferns,No,No,10009.0,,http://www.fernsnyc.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"166 1st Ave., New York, NY 10009, USA"
V-Nam Cafe,BB2,V-Nam,No,No,10009.0,,https://vnamcafe.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"20 1st Ave., New York, NY 10009, USA"
Haile,BB1,Haile,No,No,10009.0,,http://hailecuisine.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"182 Avenue B #1, New York, NY 10009, USA"
Appas Pizza,BB2,Appas Pizza,No,No,,,https://www.appaspizza.com,NYC Hitlist,0.0,#REF!,0.0,0.0,0.0,1.0,,,"210 1st Ave., New York, NY 10009, USA"
Döner Haus,BB2,Doner,No,No,,,http://www.doner.haus,NYC Hitlist,0.0,#REF!,0.0,0.0,0.0,1.0,,,"240 E 14th St, New York, NY 10003, USA"
Birria LES,BB2,Birria,No,No,,,https://www.birriales.com,NYC Hitlist,0.0,#REF!,0.0,0.0,0.0,1.0,,,"127 Rivington St, New York, NY 10002, USA"
7B Horseshoe Bar aka Vazacs,BB3,Horseshoe,No,No,10009.0,,https://www.facebook.com/7bHorseshoeBarAkaVazacs/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"108 Avenue B, New York, NY 10009, USA"
Mama Fina’s,BB1,Fina,No,No,10009.0,,http://www.mamafinas.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"167 Avenue A, New York, NY 10009, USA"
11th St. Bar,BB3,11th,No,No,10009.0,,http://11thstbar.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"510 E 11th St, New York, NY 10009, USA"
The Summit Bar,BB3,Summit,No,No,10009.0,,https://the-summit-bar.square.site/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"133 Loisaida Ave, New York, NY 10009, USA"
The Grafton,BB1,Grafton,No,No,10009.0,,http://www.thegraftonnyc.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"126 1st Ave., New York, NY 10009, USA"
Ninth Street Espresso,BB2,Ninth,No,No,10009.0,,http://www.ninthstreetespresso.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"341 E 10th St, New York, NY 10009, USA"
The Hard Swallow (Big Lee's),BB2,Swallow,No,No,10009.0,,http://www.thehardswallownyc.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"New York, NY, USA"
Ruffian,BB3,Ruffian,No,No,10009.0,,http://www.ruffiannyc.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"125 E 7th St, New York, NY 10009, USA"
Sophie's,BB2,Sophie's,No,No,10009.0,,https://www.facebook.com/Sophies-Bar-NYC-226324232989/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"507 E 5th St, New York, NY 10009, USA"
Mona's,BB2,Mona's,No,No,10009.0,,https://www.facebook.com/Monas-Bar-NYC-118839478171924/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"224 Avenue B Unit 14, New York, NY 10009, USA"
Plado Tasting Bar,BB3,Tasting,No,No,10009.0,,https://www.pladonyc.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"192 E 2nd St, New York, NY 10009, USA"
Frangos Peri Peri,BB1,Frangos,No,No,10009.0,,https://frangosperi.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"182 Avenue B, New York, NY 10009, USA"
The Garret East @ Borrachito,BB3,Garret,No,No,10009.0,,http://www.thegarretbars.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"206 Avenue A, New York, NY 10009, USA"
Smør,BB1,Smør,No,No,10009.0,,http://www.smornyc.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"441 E 12th St, New York, NY 10009, USA"
Tacos Cuautla Morelos,BB2,Cuautla,No,No,10009.0,,https://tacoscuautlamorelos.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"438 E 9th St, New York, NY 10009, USA"
The Spotted Owl Tavern,BB3,Spotted,No,No,10009.0,,http://www.thespottedowltavern.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"211 Avenue A, New York, NY 10009, USA"
Xe Máy Sandwich Shop,BB2,Máy,No,No,10009.0,,http://xemaysandwich.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"96 St Marks Pl, New York, NY 10009, USA"
Lucy's,BB2,Lucy's,No,No,10009.0,,,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"135 Avenue A, New York, NY 10009, USA"
Gomi Korean Wine Bar,BB3,Gomi,No,No,10009.0,,http://gomikoreanwinebar.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"186 Avenue A, New York, NY 10009, USA"
Confectionery!,BB2,Confectionery,No,No,10009.0,,https://www.confectionerynyc.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"440 E 9th St, New York, NY 10009, USA"
A10 Kitchen,BB2,A10,No,No,10009.0,,http://a10kitchen.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"162 Avenue A, New York, NY 10009, USA"
Sake Bar Satsko,BB3,Satsko,No,No,10009.0,,http://www.satsko.com/reservations,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"between Avenue B and C, 202 E 7th St, New York, NY 10009, USA"
St. Dymphna's,BB2,Dymphna's,No,No,10009.0,,,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"117 Avenue A, New York, NY 10009, USA"
Augurs Well Bar,BB3,Augurs,No,No,10009.0,,http://www.augurswellbar.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"115 St Marks Pl, New York, NY 10009, USA"
2A,BB3,2A,No,No,10009.0,,,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"25 Avenue A, New York, NY 10009, USA"
mochii,BB2,mochii,No,No,10009.0,,http://www.mochiinyc.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"116 E 7th St, New York, NY 10009, USA"
Bibi Wine Bar,BB3,Bibi,No,No,10009.0,,http://www.bibiwinebar.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"211 E 4th St, New York, NY 10009, USA"
Rossy's Bakery & Coffee Shop,BB2,Rossy's,No,No,10009.0,,http://rossysbakery.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"242 E 3rd St, New York, NY 10009, USA"
Koko Wings & Cajun Seafoods,BB1,Wings,No,No,10009.0,,http://www.kokowingsnyc.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"192 1st Ave., New York, NY 10009, USA"
Baonanas Banana Pudding,BB2,Baonanas,No,No,10009.0,,http://www.baonanas.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"93 E 7th St, New York, NY 10009, USA"
B-Side,BB2,B-Side,No,No,10009.0,,http://bsidenyc.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"204 Avenue B, New York, NY 10009, USA"
Village creperie,BB2,Creperie,No,No,10009.0,,https://villagecreperienyc.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"445 E 9th St, New York, NY 10009, USA"
Spes,BB3,Spes,No,No,10009.0,,https://www.spes.wine/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"413 E 12th St, New York, NY 10009, USA"
Eastpoint Bar,BB3,Eastpoint,No,No,10009.0,,https://www.eastpointnyc.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"25 Avenue B, New York, NY 10009, USA"
TOKUYAMATCHA & ONIGIRAZU BAR,BB2,ONIGIRAZU,No,No,10009.0,,http://tokuyamasalon.com/cafe/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"627 E 6th St, New York, NY 10009, USA"
All The Kings Horses Cafe,BB2,Horses,No,No,10009.0,,https://atkhcafe.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"521 E 12th St, New York, NY 10009, USA"
Alphabet Scoop,BB2,Scoop,No,No,10009.0,,http://www.alphabetscoopny.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"543 E 11th St, New York, NY 10009, USA"
Hibachi Express,BB2,Express,No,No,10009.0,,https://hibachiexpresstogo.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"536 E 14th St, New York, NY 10009, USA"
Accidental Bar,BB3,Accidental,No,No,10009.0,,https://www.accidentalbar.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"98 Loisaida Ave, New York, NY 10009, USA"
Cafe Social 68,BB2,68,No,No,10009.0,,,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"68 Avenue A, New York, NY 10009, USA"
The Cabinet Mezcal Bar,BB3,Mezcal,No,No,10009.0,,http://www.thecabinetnyc.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"649 E 9th St, New York, NY 10009, USA"
FishMarket II,BB2,II,No,No,10009.0,,,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"171 Avenue A, New York, NY 10009, USA"
Two Perrys,BB3,Perrys,No,No,10009.0,,,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"127 Loisaida Ave, New York, NY 10009, USA"
La Fleur Café,BB2,Fleur,No,No,10009.0,,,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"437 E 9th St, New York, NY 10009, USA"
Luz Cafe,BB2,Luz,No,No,10009.0,,http://luznewyork.com/,NYC Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"97 St Marks Pl, New York, NY 10009, USA"
Ama Raw Bar West Village,BB3,Ama raw,No,Yes,10014.0,,https://www.amarawbar.com/ama-raw-bar-west-village/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"39 Downing St, New York, NY 10014, USA"
Aria Carmine,BB2,Aria,No,Yes,10014.0,,http://sagrapizzabarmenu.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"62 Carmine St, New York, NY 10014, USA"
Berimbau Brazilian Kitchen,BB1,Berimbau,No,Yes,10014.0,,https://www.berimbaunyc.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"43 Carmine St, New York, NY 10014, USA"
Brunetti Pizza West Village,BB1,Brunetti,No,Yes,10014.0,,http://brunettipizza.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"Brunetti Pizza West Village, 626 Hudson St, New York, NY 10014, USA"
Cafe Cluny,BB2,Cluny,No,Yes,10014.0,,http://www.cafecluny.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"284 W 12th St, New York, NY 10014, USA"
Commerce Inn,BB3,Commerce Inn,No,Yes,10014.0,Not Available,http://www.thecommerceinn.com/,Eater,0.0,0,0.0,0.0,0.0,0.0,1.0,,"50 Commerce St, New York, NY 10014, USA"
Common Ground Bar,BB3,Ground,No,Yes,10014.0,,http://commongroundnyc.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"63 Gansevoort St, New York, NY 10014, USA"
Do Not Feed Alligators,BB2,Alligators,No,Yes,10014.0,,http://dnfa.nyc/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"337 Bleecker St, New York, NY 10014, USA"
I Sodi,BB2,I Sodi,No,Yes,10014.0,(212) 414-5774,http://www.isodinyc.com/,Eater,0.0,0,0.0,0.0,0.0,0.0,1.0,,"314 Bleecker St, New York, NY 10014, USA"
LoveMama,BB2,LoveMama,No,No,,,http://lovemamanyc.com,NYC Hitlist,0.0,#REF!,0.0,0.0,0.0,1.0,,,"174 2nd Ave, New York, NY 10003, USA"
Jack's Wife Freda - West Village,BB1,Freda,No,Yes,10014.0,,http://jackswifefreda.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"50 Carmine St, New York, NY 10014, USA"
Thursday Kitchen,BB2,Thursday,No,No,,,https://thursdaykitchen.com,NYC Hitlist,0.0,#REF!,0.0,0.0,0.0,1.0,,,"424 E 9th St, New York, NY 10009, USA"
Katana Kitten,BB3,Katana,No,Yes,10014.0,,http://www.katanakitten.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"531 Hudson St, New York, NY 10014, USA"
King,BB2,King,No,Yes,10014.0,,http://www.kingrestaurant.nyc/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"New York, NY, USA"
L'Artusi,BB2,Artusi,No,Yes,10014.0,,http://lartusi.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"228 W 10th St, New York, NY 10014, USA"
Little Owl,BB1,Owl,No,Yes,10014.0,,https://www.thelittleowlnyc.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"90 Bedford St, New York, NY 10014, USA"
Market Table,BB1,Table,No,Yes,10014.0,,https://www.markettablenyc.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"54 Carmine St, New York, NY 10014, USA"
Numero 28 Pizzeria,BB2,Numero,No,Yes,10014.0,,https://www.numero28pizzerianewyork.com/?utm_source=gbp,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"1431 1st Ave., New York, NY 10021, USA"
Osteria Carlina West Village,BB2,Carlina,No,Yes,10014.0,,http://www.osteriacarlina.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"455 Hudson St, New York, NY 10014, USA"
Pastis,BB1,Pastis,No,Yes,10014.0,,https://pastisnyc.com/?utm_source=Google%20My%20Business,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"52 Gansevoort St, New York, NY 10014, USA"
Poulet Sans Tete,BB2,Poulet,No,Yes,10014.0,,http://www.pouletsanstete.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"590 Amsterdam Ave, New York, NY 10024, USA"
Sushi Nakazawa,BB1,Sushi Nakazawa,No,Yes,10014.0,,http://sushinakazawa.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"23 Commerce St, New York, NY 10014, USA"
La Contenta,BB2,Contenta,No,No,,,http://lacontentanyc.com/,NYC Hitlist,0.0,#REF!,0.0,0.0,0.0,1.0,,,"La Contenta, New York, NY 10002, USA"
The Clam,BB1,The Clam,No,Yes,10014.0,,https://www.theclamnyc.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"420 Hudson St, New York, NY 10014, USA"
The Mary Lane,BB1,Mary Lane,No,Yes,10014.0,,https://www.themarylanenyc.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"99 Bank St, New York, NY 10014, USA"
Via Carota,BB1,Via Carota,No,Yes,10014.0,Not Available,http://viacarota.com/,Eater,0.0,0,0.0,0.0,0.0,0.0,1.0,,"51 Grove St, New York, NY 10014, USA"
Amano Cafe,BB2,Amano,No,No,10014.0,,http://www.amano-cafe.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"172 West 4th Street, New York, NY 10014, USA"
Angel’s Share,BB2,Angel's,No,No,10014.0,,http://www.angelssharenyc.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"45 Grove St, New York, NY 10014, USA"
Anton's,BB1,Anton's,No,No,10014.0,,https://www.antonsnyc.com/,Toast,0.0,0,0.0,0.0,0.0,0.0,1.0,,"570 Hudson St, New York, NY 10014, USA"
Art Bar,BB3,Art Bar,No,No,10014.0,,https://www.artbar.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"52 8th Ave, New York, NY 10014, USA"
Automatic Slim’s,BB3,Slim's,No,No,10014.0,,https://www.automaticslimsnyc.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"733 Washington St, New York, NY 10014, USA"
Aux Merveilleux de Fred,BB2,Merveilleux,No,No,10014.0,,http://www.marvelousbyfred.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"New York, NY, USA"
Giano Restaurant,BB1,Giano,No,No,,,http://www.gianonyc.com/,NYC Hitlist,0.0,#REF!,0.0,0.0,0.0,1.0,,,"126 E 7th St, New York, NY 10009, USA"
Temakase,BB2,Temakase,No,No,,,http://www.temakaseny.com,NYC Hitlist,0.0,#REF!,0.0,0.0,0.0,1.0,,,"157 2nd Ave, New York, NY 10003, USA"
Bar Pisellino,BB3,Pisellino,No,No,10014.0,,http://www.barpisellino.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"52 Grove Street, 7th Ave S at, New York, NY 10014, USA"
Barachou West Village,BB2,Barachou,No,No,10014.0,,http://barachou.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"15 8th Ave, New York, NY 10014, USA"
Blackstone Coffee Roaster,BB2,Blackstone,No,No,10014.0,,,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"502 Hudson St, New York, NY 10014, USA"
Bleecker Street Pizza,BB2,Bleecker,No,No,10014.0,,https://bleeckerstreetpizza.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"69 7th Ave S, New York, NY 10014, USA"
Blind Tiger,BB2,Tiger,No,No,10014.0,,http://www.blindtigeralehouse.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"281 Bleecker St, New York, NY 10014, USA"
BombayBlue Indian Bistro,BB1,BombayBlue,No,No,10014.0,,bombaybistros.com,Toast,0.0,0,0.0,0.0,0.0,0.0,1.0,,"247 Jericho Turnpike, New Hyde Park, NY 11040, USA"
Boucherie,BB1,Boucherie,No,No,10014.0,,https://www.boucherieus.com/,Toast,0.0,0,0.0,0.0,0.0,0.0,1.0,,"New York, NY, USA"
Boucherie West Village,BB1,Boucherie,No,No,10014.0,,https://www.boucherieus.com/west-village-menus/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"99 7th Ave S, New York, NY 10014, USA"
Café Kitsuné West Village,BB2,Kitsuné,No,No,10014.0,,http://www.cafekitsune.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"550 Hudson St, New York, NY 10014, USA"
Cafe Luna,BB2,Luna,No,No,10014.0,,http://www.cafelunanewyork.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"1300 Hylan Blvd, Staten Island, NY 10305, USA"
Cafe Panino Mucho Giusto,BB2,Panino,No,No,10014.0,(212) 229-2799,https://www.cafepaninonyc.com/,Eater,0.0,0,0.0,0.0,0.0,0.0,1.0,,"551 Hudson St No 8, New York, NY 10014, USA"
Calientes,BB1,Calientes,No,No,10014.0,,calientecabco.com,Toast,0.0,0,0.0,0.0,0.0,0.0,1.0,,"New York, NY, USA"
Canto Café,BB2,Café,No,No,10014.0,,https://www.cantonyc.com/,New York Hitlist,0.0,0,0.0,0.0,0.0,0.0,1.0,,"East Store, 117 Perry St, New York, NY 10014, USA"
Canto West Village,BB1,Canto,No,No,10014.0,,cantonyc.com,Toast,0.0,0,0.0,0.0,0.0,0.0,1.0,,"117 Perry St, New York, NY 10014, USA"
Sunny and Annie’s,BB2,Annie's,No,No,,,,NYC Hitlist,0.0,#REF!,0.0,0.0,0.0,1.0,,,"94 Avenue B, New York, NY 10009, USA"
